name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
everything i wanted,3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,everything i wanted,82,0,False,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
Popular (with Playboi Carti & Madonna),1L8ObNUDCh7k6GwDIbfx9Q,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Popular,59,0,True,0.854,0.674,1,-6.23,1,0.184,0.0517,8.53e-05,0.509,0.848,99.022,215467,4
Popular (Sped Up) (with Playboi Carti & Madonna),7H3cuCPaX9WHZXQ0Q9RlxH,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Popular,50,0,True,0.851,0.683,1,-6.918,0,0.213,0.0351,0.000887,0.301,0.779,114.882,187556,4
Popular (Slowed) (with Playboi Carti & Madonna),2fTe41iso7GyCLuRu3UmJh,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Popular,49,0,True,0.786,0.612,7,-6.964,0,0.188,0.0775,2.06e-05,0.138,0.702,83.138,258418,4
Popular (Instrumental) (with Playboi Carti & Madonna),6LRLy3SmtsPJaopCiavbme,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Popular,39,0,False,0.764,0.618,10,-8.044,0,0.089,0.00444,0.889,0.097,0.551,99.007,215467,4
Popular (A Cappella) (with Playboi Carti & Madonna),5ck9P3yEwc8w2Z1oE0CRlz,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Popular,39,0,True,0.838,0.309,8,-12.898,1,0.878,0.695,0.0,0.068,0.455,99.071,215467,4
the 1,0Jlcvv8IykzHaSmj49uNW8,Taylor Swift,06HL4z0CvFAxyc27GXpf02,folklore,74,0,True,0.777,0.357,0,-6.942,1,0.0522,0.757,7.28e-06,0.108,0.172,139.884,210252,4
cardigan,4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,06HL4z0CvFAxyc27GXpf02,folklore,85,1,False,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4
the last great american dynasty,2Eeur20xVqfUoM3Q7EFPFt,Taylor Swift,06HL4z0CvFAxyc27GXpf02,folklore,70,0,True,0.686,0.662,7,-8.505,1,0.0413,0.467,0.0023,0.109,0.706,147.922,230999,4
exile (feat. Bon Iver),4pvb0WLRcMtbPGmtejJJ6y,Taylor Swift,06HL4z0CvFAxyc27GXpf02,folklore,77,0,False,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4
my tears ricochet,1MgV7FIyNxIG7WzMRJV5HC,Taylor Swift,06HL4z0CvFAxyc27GXpf02,folklore,82,0,False,0.469,0.263,0,-10.63,1,0.0329,0.806,0.0,0.0749,0.112,129.86,255894,4
mirrorball,0ZNU020wNYvgW84iljPkPP,Taylor Swift,06HL4z0CvFAxyc27GXpf02,folklore,73,0,False,0.553,0.413,2,-10.037,1,0.0334,0.687,2.33e-06,0.0594,0.379,110.107,208978,4
seven,6KJqZcs9XDgVck7Lg9QOTC,Taylor Swift,06HL4z0CvFAxyc27GXpf02,folklore,70,0,False,0.596,0.488,4,-10.769,1,0.0274,0.9,2.7e-05,0.091,0.415,94.922,208907,4
august,3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,06HL4z0CvFAxyc27GXpf02,folklore,87,1,False,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,261923,4
this is me trying,7kt9e9LFSpN1zQtYEl19o1,Taylor Swift,06HL4z0CvFAxyc27GXpf02,folklore,74,0,False,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.412,135.886,195097,4
illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,Taylor Swift,06HL4z0CvFAxyc27GXpf02,folklore,76,0,False,0.559,0.31,10,-10.445,1,0.0338,0.881,0.0,0.106,0.46,119.845,190898,4
invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,Taylor Swift,06HL4z0CvFAxyc27GXpf02,folklore,73,0,False,0.653,0.452,4,-11.143,0,0.055,0.838,7.73e-05,0.108,0.45,83.433,252881,4
mad woman,2QDyYdZyhlP2fp79KZX8Bi,Taylor Swift,06HL4z0CvFAxyc27GXpf02,folklore,65,0,True,0.592,0.699,3,-8.995,1,0.0471,0.655,1.68e-05,0.114,0.506,141.916,237258,4
epiphany,08fa9LFcFBTcilB3iq2e2A,Taylor Swift,06HL4z0CvFAxyc27GXpf02,folklore,64,0,False,0.175,0.267,1,-13.69,1,0.0302,0.731,0.000402,0.0858,0.106,94.203,289749,4
